bblid,scanid,idemoBehAllEmoCorrectAverage,idemoBehAllEmoCorrectCount,idemoBehAllEmoCorrectMedian,idemoBehAllEmoCorrectStddev,idemoBehAllEmoIncorrectAverage,idemoBehAllEmoIncorrectCount,idemoBehAllEmoIncorrectMedian,idemoBehAllEmoIncorrectStddev,idemoBehAllEmoNrCount,idemoBehAngerCorrectAverage,idemoBehAngerCorrectCount,idemoBehAngerCorrectMedian,idemoBehAngerCorrectStddev,idemoBehAngerIncorrectAverage,idemoBehAngerIncorrectCount,idemoBehAngerIncorrectMedian,idemoBehAngerIncorrectStddev,idemoBehAngerNrCount,idemoBehFearCorrectAverage,idemoBehFearCorrectCount,idemoBehFearCorrectMedian,idemoBehFearCorrectStddev,idemoBehFearIncorrectAverage,idemoBehFearIncorrectCount,idemoBehFearIncorrectMedian,idemoBehFearIncorrectStddev,idemoBehFearNrCount,idemoBehHappyCorrectAverage,idemoBehHappyCorrectCount,idemoBehHappyCorrectMedian,idemoBehHappyCorrectStddev,idemoBehHappyIncorrectAverage,idemoBehHappyIncorrectCount,idemoBehHappyIncorrectMedian,idemoBehHappyIncorrectStddev,idemoBehHappyNrCount,idemoBehNoECorrectAverage,idemoBehNoECorrectCount,idemoBehNoECorrectMedian,idemoBehNoECorrectStddev,idemoBehNoEIncorrectAverage,idemoBehNoEIncorrectCount,idemoBehNoEIncorrectMedian,idemoBehNoEIncorrectStddev,idemoBehNoENrCount,idemoBehSadCorrectAverage,idemoBehSadCorrectCount,idemoBehSadCorrectMedian,idemoBehSadCorrectStddev,idemoBehSadIncorrectAverage,idemoBehSadIncorrectCount,idemoBehSadIncorrectMedian,idemoBehSadIncorrectStddev,idemoBehSadNrCount,idemoBehNonthreatCorrectAverage,idemoBehNonthreatCorrectCount,idemoBehNonthreatCorrectMedian,idemoBehNonthreatCorrectStddev,idemoBehNonthreatIncorrectAverage,idemoBehNonthreatIncorrectCount,idemoBehNonthreatIncorrectMedian,idemoBehNonthreatIncorrectStddev,idemoBehNonthreatNrCount,idemoBehThreatAllNrCount,idemoBehThreatCorrectAverage,idemoBehThreatCorrectCount,idemoBehThreatCorrectMedian,idemoBehThreatCorrectStddev,idemoBehThreatIncorrectAverage,idemoBehThreatIncorrectCount,idemoBehThreatIncorrectMedian,idemoBehThreatIncorrectStddev
104848,4021,3255.3618,42,3026.5498,930.6548,3777.7715,14,3632.9,830.0861,4,3075.8625,8,2665.9,1130.8867,3429.4666,3,3452.9,939.36914,1,3370.9666,9,3261.8,977.6172,3801.0332,3,3101.2,1406.3474,0,2900.8901,10,2894.85,657.4468,4979.2,1,4979.2,0,1,3125.5874,8,2793.75,653.9152,3809.7666,3,3916.7,597.6189,1,3966.5713,7,4094.7,1058.2428,3697.2,4,3631.25,477.7609,1,3339.7,17,3314.5,977.4236,3953.6,5,3812.9,707.03357,2,1,3232.094,17,2845.2,1029.7771,3615.25,6,3277.0498,1088.811
104930,7412,2414.7114,53,2177.8,778.9807,3453.75,6,3172.15,957.3623,1,2456.3545,11,2285.6,861.5462,3163.2,1,3163.2,0,0,2899.9749,12,2956.85,909.9114,0,0,0,0,0,1883.425,12,1884.2,395.7519,0,0,0,0,0,2467.7273,11,2627.5,637.48596,3181.1,1,3181.1,0,0,2344.8572,7,2302,700.05023,3594.55,4,3214.4502,1203.4197,1,2053.4263,19,1954.5,558.00073,3594.55,4,3214.4502,1203.4197,1,0,2687.8086,23,2343,895.93524,3163.2,1,3163.2,0
104960,6570,2250.3518,54,2063.35,731.6935,3254.04,5,3214.5,454.60986,1,2583.7,10,2389,822.8003,3163.65,2,3163.65,71.91273,0,2638.85,12,2726.05,898.4095,0,0,0,0,0,1681.2,12,1725.85,225.50546,0,0,0,0,0,1990.6182,11,2051.4,362.80328,3850.8,1,3850.8,0,0,2438.2888,9,2443.8,676.2182,3046.05,2,3046.05,602.10144,1,2005.6666,21,1766.4,598.5545,3046.05,2,3046.05,602.10144,1,0,2613.7817,22,2503.1,844.81976,3163.65,2,3163.65,71.91273
104969,5789,2221.6636,55,2223.6,474.3094,2589.24,5,2515.2,377.79022,0,2042.3364,11,2080,267.46118,2728,1,2728,0,0,2424.7917,12,2432.0498,608.7116,0,0,0,0,0,2315.7583,12,2300.85,543.1477,0,0,0,0,0,2197.25,10,2241.35,421.70407,2681.4,2,2681.4,683.4893,0,2086.67,10,2236.05,389.9061,2427.7,2,2427.7,123.74369,0,2211.6272,22,2271.9,483.02652,2427.7,2,2427.7,123.74369,0,0,2241.8782,23,2081.6,505.9041,2728,1,2728,0
104978,3820,2574.423,39,2363.7,909.4719,2291.9268,15,2197.8,719.7693,6,2706.1287,7,2349.9,934.24255,2111.425,4,2035.8,521.16956,1,2825.8,7,2423.8,1083.1324,2242.7666,3,2135.4,817.9522,2,2657.28,10,2295.4502,1105.0575,2356.7,1,2356.7,0,1,2305.5857,7,2261.5,683.2348,2457.225,4,2139.35,1249.0847,1,2370.8875,8,2382.85,745.88513,2339.7666,3,2320.1,284.11093,1,2529.9944,18,2380.25,947.1107,2344,4,2338.4,232.13007,2,3,2765.9644,14,2386.85,973.7333,2167.7144,7,2135.4,603.11926
104991,5229,2127.034,56,2029.8,696.0357,1709.7,4,1543.5,727.0256,0,2380.0183,11,2192.6,663.83844,1281.5,1,1281.5,0,0,2172.8083,12,2037.6499,956.2087,0,0,0,0,0,1783.6666,12,1839.6001,390.5428,0,0,0,0,0,1787.4,12,1769.3,344.78336,0,0,0,0,0,2667.4668,9,2724.8,616.3329,1852.4333,3,1805.5,818.90936,0,2162.438,21,2106.6,660.8248,1852.4333,3,1805.5,818.90936,0,0,2271.9087,23,2174.7,817.7273,1281.5,1,1281.5,0
105033,3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105054,5745,2663.3352,51,2582,658.9223,3015.4624,8,2971.05,719.5446,1,2211.5273,11,2074.5,548.3481,3066.5,1,3066.5,0,0,2851.3286,7,2788.6,722.6748,3180.7,5,2875.6,644.91187,0,2774.25,12,2691.45,622.70905,0,0,0,0,0,2747.0728,11,2593.6,795.2208,1729.3,1,1729.3,0,0,2803.52,10,2852.2998,479.02982,3424.4,1,3424.4,0,1,2787.5544,22,2722.15,549.2562,3424.4,1,3424.4,0,1,0,2460.3389,18,2278.85,681.32654,3161.6667,6,2971.05,578.70776
105083,4378,1968.9618,55,1940.4,520.1841,2337.92,5,2590.6,752.7129,0,1722.4272,11,1868.9,331.03973,2620.6,1,2620.6,0,0,1928.5701,10,1923,710.6685,2221.4502,2,2221.4502,522.05695,0,2022.3334,12,1944.5,448.65878,0,0,0,0,0,1794.2833,12,1840.55,453.57394,0,0,0,0,0,2426.1099,10,2612.3,382.7229,2313.05,2,2313.05,1373.1306,0,2205.8682,22,2241.65,458.8712,2313.05,2,2313.05,1373.1306,0,0,1820.5905,21,1868.9,541.4754,2354.5,3,2590.6,435.17657
105099,5420,2156.4216,51,1903.4,734.37054,2075.8,8,2237.0498,671.2649,1,1880.7556,9,1903.4,526.3001,2098.7998,3,2386.9,730.10474,0,1992.5444,9,1710.9,706.9638,1770.4333,3,1666.3,744.38293,0,2319.0667,12,2161.9502,516.1549,0,0,0,0,0,1855.4272,11,1809.4,411.54785,0,0,0,0,1,2687.93,10,2256.25,1108.6399,2499.35,2,2499.35,582.86816,0,2486.732,22,2240.25,837.6402,2499.35,2,2499.35,582.86816,0,0,1936.65,18,1743.95,607.3352,1934.6166,6,2026.6,683.5283
105112,7315,3211.228,25,3618.7,1213.5967,3002.9666,6,2907.2998,1979.0509,29,3454.043,7,3548.9,1007.3226,0,0,0,0,5,2560.3667,6,2316.9,1174.27,0,0,0,0,6,2776.525,4,3289.35,1519.5671,0,0,0,0,8,3662.8667,3,3920.3,1633.3372,17.8,1,17.8,0,8,3729.1,5,3683.8,1053.4271,3600,5,3155.4,1490.784,2,3305.7334,9,3683.8,1293.374,3600,5,3155.4,1490.784,10,11,3041.577,13,3367.2,1138.8232,0,0,0,0
105115,5940,2522.5706,51,2203.1,1033.731,2763.4502,2,2763.4502,432.53717,7,2184.53,10,2055.65,727.92236,2457.6,1,2457.6,0,1,2070.7556,9,2096.2,879.9292,0,0,0,0,3,2203.8667,12,1978.25,849.6942,0,0,0,0,0,2715.63,10,2374.5,1149.671,0,0,0,0,2,3456.63,10,3269.65,1018.3468,3069.3,1,3069.3,0,1,2773.3044,22,2541.55,1109.1719,3069.3,1,3069.3,0,1,4,2130.637,19,2091.3,782.601,2457.6,1,2457.6,0
105166,4111,2192.4236,55,1976.1,857.85364,2507.5332,3,2120.7,1111.9174,2,1921.5092,11,1845.2,399.58148,1640.7,1,1640.7,0,0,2475.7083,12,2183.7,1023.89996,0,0,0,0,0,1667.0167,12,1697.8,252.46255,0,0,0,0,0,2078.4888,9,2142.5,694.21454,3761.2,1,3761.2,0,2,2820.691,11,2511.9,1118.582,2120.7,1,2120.7,0,0,2218.774,23,1953.6,973.5582,2120.7,1,2120.7,0,0,0,2210.6565,23,1845.2,822.72925,1640.7,1,1640.7,0
105168,3881,1914.1862,58,1805.3,622.56744,3208.4,2,3208.4,1342.6542,0,2186.5637,11,1936.5,657.3039,2259,1,2259,0,0,2044.7455,11,1837.6,674.8043,4157.8,1,4157.8,0,0,1499.0083,12,1451.25,271.14453,0,0,0,0,0,1740.075,12,1777.7,435.0197,0,0,0,0,0,2134.1167,12,1925.5,757.50214,0,0,0,0,0,1816.5625,24,1529.8,644.0629,0,0,0,0,0,0,2115.6545,22,1930.35,654.0974,3208.4,2,3208.4,1342.6542
105176,5077,2464.2427,47,2259.3,870.08606,3510.182,11,3587,910.4048,2,2719.05,10,2704.25,780.3145,3587,1,3587,0,1,3576.16,5,3687.7,1430.3922,3909.9333,6,4000.7998,705.9609,1,2074.45,12,1975.15,484.40747,0,0,0,0,0,2083.96,10,1946.25,643.3541,3334.5,2,3334.5,1563.5547,0,2501.51,10,2544.4,725.68146,2448.2,2,2448.2,264.0336,0,2268.568,22,2111.4502,629.2656,2448.2,2,2448.2,264.0336,0,2,3004.7534,15,2750.5,1072.8099,3863.8,7,3723.2,655.90796
105215,4244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105244,4697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105272,8238,2602.1562,55,2306.3,917.41364,2606,2,2606,294.29797,3,2493.6182,11,2358.7,620.3015,2397.9,1,2397.9,0,0,3055.81,10,2921.1,811.59125,0,0,0,0,2,1918.15,12,1836.5,311.1283,0,0,0,0,0,2580.15,12,2183.15,970.4714,0,0,0,0,0,3115.1099,10,3032.4,1238.6974,2814.1,1,2814.1,0,1,2462.2227,22,2111.2,1039.4354,2814.1,1,2814.1,0,1,2,2761.3286,21,2807.6,756.02295,2397.9,1,2397.9,0
105309,8243,3185.6956,22,3050.3,1010.8035,2825.8333,3,3140.5,618.8318,35,2679.42,5,2477.6,1426.6404,3140.5,1,3140.5,0,6,3250.96,5,3421.2,1070.78,3224.1,1,3224.1,0,6,3152.175,4,2655.45,1101.9465,0,0,0,0,8,3605.5498,2,3605.5498,643.6793,2112.9,1,2112.9,0,9,3435.6,6,3132.4502,726.2083,0,0,0,0,6,3322.23,10,3050.3,848.03973,0,0,0,0,14,12,2965.19,10,2657.45,1226.7452,3182.3,2,3182.3,59.114197
105332,3852,3227.7522,46,3265.0498,1075.427,2801.311,9,2670.8,1098.3785,5,3320.4834,6,3479.7,848.8601,2932.225,4,2691.1,1591.3906,2,3675.0667,9,3770,1066.0018,2679.1,2,2679.1,939.0379,1,2462.2817,11,1965.6,1298.9884,0,0,0,0,1,3676.1455,11,3512.9,1010.1293,3450,1,3450,0,0,3106.1555,9,3208.3,451.51614,2337.35,2,2337.35,471.56952,1,2752.025,20,2752.9,1040.1615,2337.35,2,2337.35,471.56952,2,3,3533.2334,15,3674.5,969.03204,2847.85,6,2691.1,1308.8005
105334,3826,2679.3245,57,2554.4,802.0393,4619.1,1,4619.1,0,2,3001.0908,11,3201.9,1003.52606,0,0,0,0,1,3075.309,11,3287.2,807.549,4619.1,1,4619.1,0,0,2355.6,12,2254.25,776.55865,0,0,0,0,0,2302.7334,12,2187.9,597.7884,0,0,0,0,0,2725.5547,11,2613.9,549.5431,0,0,0,0,1,2532.535,23,2480.6,688.8378,0,0,0,0,1,1,3038.2,22,3202.75,889.68414,4619.1,1,4619.1,0
105365,5750,1776.6948,58,1610.4,577.39294,1996.3501,2,1996.3501,1147.9879,0,1971.9833,12,1901.05,548.8933,0,0,0,0,0,1926.9401,10,1678.3999,901.2598,1996.3501,2,1996.3501,1147.9879,0,1459.475,12,1380.6,329.41202,0,0,0,0,0,1581.1333,12,1500.05,354.86392,0,0,0,0,0,1968.9834,12,1925.1499,522.7425,0,0,0,0,0,1714.2291,24,1564.8,500.30792,0,0,0,0,0,0,1951.509,22,1740.8,711.65845,1996.3501,2,1996.3501,1147.9879
105370,4066,2288.9219,55,2173.6,634.7218,2018.9,4,1974.75,613.94385,1,1948.7363,11,1898.2,401.36682,1857.2,1,1857.2,0,0,2453.4363,11,2665.5,824.00336,2092.3,1,2092.3,0,0,2213.1667,12,2103.05,272.65067,0,0,0,0,0,2646.4,11,2611.7,799.121,1323,1,1323,0,0,2179.84,10,2173.7002,576.03894,2803.1,1,2803.1,0,1,2198.018,22,2149.25,425.95374,2803.1,1,2803.1,0,1,0,2201.0864,22,2019.7001,683.1907,1974.75,2,1974.75,166.24088
105376,4049,2733.1455,46,2553.2,796.23846,3578.7444,9,3974.9,929.8529,5,3027.925,8,3040.15,919.7265,3170.25,2,3170.25,1250.094,2,2996.02,5,2961.7,318.077,3757.08,5,3974.9,829.35657,2,2386.2166,12,2368.5498,593.7506,0,0,0,0,0,2926.3499,10,2878.95,925.781,3541.4,2,3541.4,1451.6902,0,2602.1,11,2418.5,869.7755,0,0,0,0,1,2489.465,23,2418.5,729.58606,0,0,0,0,1,4,3015.6538,13,2995.9,726.2404,3589.4143,7,3974.9,894.988
105402,3951,2331.3643,56,2013,985.23236,2373.8,1,2373.8,0,3,2130.28,10,1910,855.20355,2373.8,1,2373.8,0,1,3177.01,10,3340.1,1283.222,0,0,0,0,2,1668.05,12,1443.6499,472.6674,0,0,0,0,0,2189.6333,12,2115.5,656.5062,0,0,0,0,0,2599.275,12,2285.1,993.11224,0,0,0,0,0,2133.6626,24,1907.05,897.0878,0,0,0,0,0,3,2653.645,20,2056.85,1189.4384,2373.8,1,2373.8,0
105522,3855,2466.5833,54,2400.4,581.6215,3128.18,5,3072.9,761.698,1,2463.182,11,2597.7,679.7694,3841.2,1,3841.2,0,0,2698.2556,9,2633.7,486.52957,3516.45,2,3516.45,627.2745,1,2118.7727,11,2002.5,442.2507,2320.3,1,2320.3,0,0,2670,12,2537.9,497.03024,0,0,0,0,0,2406.3364,11,2343.2,662.63525,2446.5,1,2446.5,0,0,2262.5544,22,2228.4,569.1063,2383.4,2,2383.4,89.23684,0,1,2568.965,20,2620.1,597.7188,3624.7,3,3841.2,481.55045
105525,3730,2715.1548,51,2394.5,891.6371,2674.875,8,2896.0498,1595.4874,1,2791.2,9,2417.9,879.7095,1956.1,3,2009.4,1853.5248,0,3077.45,10,2756.15,1192.8583,3641.15,2,3641.15,87.610634,0,2343.7334,12,2325.5,362.1821,0,0,0,0,0,2364,9,2142.2,498.69504,2749.4666,3,2212.9,1937.3044,0,3016.0728,11,2663,1104.314,0,0,0,0,1,2665.2869,23,2414,858.9726,0,0,0,0,1,0,2941.858,19,2652.4,1037.7711,2630.12,5,3579.2,1603.5941
105634,7507,2206.2908,54,2034.3,807.5321,2878.64,5,1847.3,1781.5824,1,2263.5,11,2294.6,772.9229,1533.9,1,1533.9,0,0,2178.8,8,1913.2,919.52167,3796.4,3,4188.5,1785.6346,1,2293.7334,12,2406.9,521.5792,0,0,0,0,0,2030.1333,12,1648.8999,797.0838,0,0,0,0,0,2265.8545,11,1947.5,1101.9312,1470.1,1,1470.1,0,0,2280.4,23,2315.7,829.5529,1470.1,1,1470.1,0,0,1,2227.837,19,2034,813.974,3230.775,4,3017.9,1845.3691
105672,3853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105765,3861,1970.774,50,1990.1499,466.23752,2515.64,10,2406.7,820.3738,0,1997.5728,11,1979.2,701.4523,4098.8,1,4098.8,0,0,2285.73,10,2316.4,166.89369,1576.6001,2,1576.6001,220.33446,0,1781.225,12,1628.75,458.4634,0,0,0,0,0,1846.225,8,1829.8501,330.4924,2631.7,4,2639.5498,480.695,0,1951.5111,9,2001.1,325.06708,2459.2,3,2269.2,700.69415,0,1854.2047,21,1740.9,406.60507,2459.2,3,2269.2,700.69415,0,0,2134.7905,21,2110.5,529.4326,2417.3333,3,1732.4,1464.5037
105767,3817,2203.9377,53,1940,756.7909,2741.6667,3,2981.4,635.6608,4,2043.67,10,1925.5,372.50626,2981.4,1,2981.4,0,1,2789.91,10,2799.75,960.92865,2021,1,2021,0,1,1684.225,12,1779.1499,309.8699,0,0,0,0,0,2292.5444,9,2000.3,875.4622,3222.6,1,3222.6,0,2,2302.4417,12,2048.5,733.379,0,0,0,0,0,1993.3334,24,1853.6499,634.7083,0,0,0,0,0,2,2416.79,20,2386.9502,806.0192,2501.2,2,2501.2,679.1053
105781,7869,2389.7231,56,2351.3,740.675,2413.85,2,2413.85,762.04895,2,2363.9092,11,2630.9,818.5566,1875,1,1875,0,0,2558.38,10,2845.7,876.32697,0,0,0,0,2,2132.3083,12,2078,492.66193,0,0,0,0,0,2384.1272,11,2335.1,861.451,2952.7,1,2952.7,0,0,2535.3833,12,2462.4,682.7984,0,0,0,0,0,2333.8457,24,2266.35,617.60547,0,0,0,0,0,2,2456.5142,21,2688.4,830.96295,1875,1,1875,0
105799,3953,2639.0063,31,2219.4,1119.8271,1237.66,5,1308.4,827.67035,24,2668.4143,7,2713,1060.0626,2414.7,1,2414.7,0,4,3668.4126,8,3399.1,1050.7673,1308.4,1,1308.4,0,3,2419.4165,6,1784.5,1249.2976,806.1,1,806.1,0,5,1830.4,3,1800.5,374.94513,0,0,0,0,9,1967.9,7,1919.3,442.965,829.55,2,829.55,911.24854,3,2176.2922,13,1919.3,896.27374,821.73334,3,806.1,644.49225,8,7,3201.7468,15,3243,1140.3164,1861.55,2,1861.55,782.27216
105860,7503,1814.0471,53,1817,686.062,1687.6143,7,1467.6,773.2146,0,1618.8728,11,1697.4,458.379,1808.8,1,1808.8,0,0,2301.3777,9,2218,1088.3618,1264.7,3,1166.7,175.75041,0,1461.909,11,1309.5,385.4032,1147.4,1,1147.4,0,0,2080.709,11,2104.5,468.31064,3324.6,1,3324.6,0,0,1695.9728,11,1636.3,660.57086,1738.4,1,1738.4,0,0,1578.9409,22,1361.55,541.1723,1442.9,2,1442.9,417.90012,0,0,1926,20,1812.8,854.80493,1400.725,4,1317.1499,307.57657
105866,5332,2474.9414,53,2424.6,813.44635,3307.7,6,3197.8,705.7393,1,2353,11,2009.5,852.7831,2658.3,1,2658.3,0,0,3189.4,8,3203.15,801.15393,3552.225,4,3634.15,757.4972,0,2070.2,12,1898.05,716.01373,0,0,0,0,0,2298.3416,12,2199.65,744.0204,0,0,0,0,0,2735.12,10,2656.7998,636.8336,2979,1,2979,0,1,2372.4363,22,2102.95,746.45197,2979,1,2979,0,1,0,2705.1685,19,2660.6,913.03564,3373.44,5,3416.6,768.22644
105979,5588,2005.9862,58,1949.45,663.08386,4125,2,4125,491.4392,0,1908.5454,11,1960.6,282.8582,3777.5,1,3777.5,0,0,1997.7084,12,1827.7,732.25244,0,0,0,0,0,1730.4333,12,1589.9,422.00818,0,0,0,0,0,2344.2183,11,1940.6,1048.3833,4472.5,1,4472.5,0,0,2069.0916,12,2119.25,530.0829,0,0,0,0,0,1899.7625,24,1964.95,499.47815,0,0,0,0,0,0,1955.0652,23,1916.2,553.65906,3777.5,1,3777.5,0
106006,4081,3301.8914,35,3269.7,1003.9733,3100.8,4,3082,311.28802,21,3367.0667,9,3861.1,1098.3159,2863.8,1,2863.8,0,2,3371.457,7,3254,1100.6455,3300.2,1,3300.2,0,4,2872.825,8,2573.85,790.153,0,0,0,0,4,3837.25,4,3795.75,365.01144,0,0,0,0,8,3332.9714,7,3205.1,1283.461,3119.6,2,3119.6,440.52753,3,3087.56,15,2984.4,1036.6327,3119.6,2,3119.6,440.52753,7,6,3368.9875,16,3538.2,1062.0415,3082,2,3082,308.58133
106039,4266,2536.0125,56,2451.55,860.96747,2652.6,4,2015.75,1915.1729,0,2278.1584,12,2413.65,591.72015,0,0,0,0,0,2976.27,10,2823.05,908.97986,3863.95,2,3863.95,2225.7598,0,2320.9,12,2126.05,900.0557,0,0,0,0,0,2661.482,11,2453.5,1242.3707,1141.1,1,1141.1,0,0,2526.2727,11,2449.6,408.6972,1741.4,1,1741.4,0,0,2419.1218,23,2371.3,701.411,1741.4,1,1741.4,0,0,0,2595.482,22,2570.15,814.92,3863.95,2,3863.95,2225.7598
106057,4338,2136.3525,57,2119.1,614.96436,2324.5,2,2324.5,618.1528,1,2401.61,10,2466.6,682.197,2324.5,2,2324.5,618.1528,0,2482.2363,11,2559.3,661.6188,0,0,0,0,1,1886.1833,12,1826.8,443.91028,0,0,0,0,0,1776.5083,12,1697.05,390.43832,0,0,0,0,0,2208.2583,12,2239.25,631.1037,0,0,0,0,0,2047.2208,24,2113.2002,558.3837,0,0,0,0,0,1,2443.8428,21,2559.3,655.7431,2324.5,2,2324.5,618.1528
106071,7265,2945.696,52,2903.7,914.5943,3227.2876,8,3232.6,841.1834,0,3161.3364,11,3086.3,611.1247,2627.6,1,2627.6,0,0,3399.5,8,3109.7,936.8274,3403.9001,4,3651.4502,1182.0321,0,2366.0334,12,2230,759.72546,0,0,0,0,0,2555.6199,10,2300.9502,764.86273,3160.25,2,3160.25,517.10706,0,3386.991,11,3108.2,1063.6426,3254.6,1,3254.6,0,0,2854.3174,23,2914.5,1036.7031,3254.6,1,3254.6,0,0,0,3261.6157,19,3086.3,750.59106,3248.6401,5,3210.6,1080.9386
106086,4073,2340.1277,54,2196.25,768.07623,2813.4,6,2840,771.6438,0,2275.009,11,2237.8,433.0561,3610.7,1,3610.7,0,0,2736.5332,9,2759.4,900.2758,2529.9,3,2211.1,1023.154,0,1811.8334,12,1832.5,223.69656,0,0,0,0,0,2352.8909,11,2037.5,999.741,2788.7,1,2788.7,0,0,2644.4727,11,2635.8,808.1814,2891.3,1,2891.3,0,0,2210.0522,23,1885,709.061,2891.3,1,2891.3,0,0,0,2482.695,20,2491.5,703.8885,2800.1,4,2910.9,994.95135
106093,3822,2796.677,52,2766.65,978.303,3126.46,5,3147,449.1847,3,2703.5583,12,2798.85,623.69165,0,0,0,0,0,3807.6,9,4018.7,881.58954,3092.9001,3,3147,131.38747,0,2561.2273,11,2737.7,762.5512,0,0,0,0,1,2513.2273,11,2031.8,1295.8517,0,0,0,0,1,2544.1223,9,2696.2,736.3652,3176.7998,2,3176.7998,874.12537,1,2553.53,20,2714.2998,731.0469,3176.7998,2,3176.7998,874.12537,2,0,3176.719,21,2891.5,915.5647,3092.9001,3,3147,131.38747
106154,5224,2703.0085,47,2580.9,703.29315,2676.6182,11,2618.5,1454.7705,2,2633.75,8,2792.5,492.52124,2037.6333,3,2589,1711.5083,1,3640.7874,8,3585,1003.3143,1698.5333,3,2436.1,1335.2441,1,2193.9272,11,2198.4,290.56076,3142.8,1,3142.8,0,0,2562.8364,11,2530,447.99307,2618.5,1,2618.5,0,0,2724.5222,9,2580.9,355.65482,4157.667,3,4232.2,649.3163,0,2432.695,20,2349.7998,413.56964,3903.9502,4,3853.25,733.8685,0,2,3137.2688,16,2966.05,923.79706,1868.0834,6,2469.2002,1385.4066
106228,3736,2298.9185,54,2165.65,730.3345,2404.18,5,2506.1,770.3874,1,2251.23,10,2148.05,550.0885,2651.5,2,2651.5,205.62651,0,2869.92,10,2782.2,941.77423,1907.2,1,1907.2,0,1,2060.2334,12,2085.5,819.6621,0,0,0,0,0,2118.8901,10,2069.35,421.33875,2405.35,2,2405.35,1400.8491,0,2251.5334,12,2147.3,622.1558,0,0,0,0,0,2155.8833,24,2091.95,718.3234,0,0,0,0,0,1,2560.575,20,2257.15,814.98175,2403.4,3,2506.1,453.65405
106246,5720,2785.684,57,2562.6,915.29156,0,0,0,0,3,3010.0999,12,3191.85,896.01385,0,0,0,0,0,2978.05,10,3364.4,1302.6079,0,0,0,0,2,2268.9834,12,2279,412.75174,0,0,0,0,0,2544.5667,12,2420,734.3362,0,0,0,0,0,3192.7,11,3168.4,911.49963,0,0,0,0,1,2710.7607,23,2448.8,827.9012,0,0,0,0,1,2,2995.5317,22,3243.65,1071.4463,0,0,0,0
106267,3916,1988.2069,58,1909.45,642.1965,2781.65,2,2781.65,1400.7079,0,1765.6416,12,1658.8999,437.76035,0,0,0,0,0,2293.0833,12,2137.8,712.1634,0,0,0,0,0,1677.6417,12,1676.15,343.1468,0,0,0,0,0,1994.3455,11,1932.9,959.29706,3772.1,1,3772.1,0,0,2231.0728,11,2177.5,425.03973,1791.2,1,1791.2,0,0,1942.326,23,1911.9,469.99274,1791.2,1,1791.2,0,0,0,2029.3625,24,1870.05,637.7981,0,0,0,0
106270,5319,2346.207,56,2145.25,661.9001,3092,4,3066.15,322.1863,0,2073.8333,12,1997.45,409.97968,0,0,0,0,0,2951.6084,12,2751.4502,794.1582,0,0,0,0,0,1993.6666,12,2069.3,409.79337,0,0,0,0,0,2353.9668,9,2183.6,464.34793,3203.5334,3,3222.5,284.72418,0,2361.1455,11,2115.7,703.8956,2757.4,1,2757.4,0,0,2169.4175,23,2115.7,586.8616,2757.4,1,2757.4,0,0,0,2512.7207,24,2274.15,763.556,0,0,0,0
106313,4638,1858.4479,46,1604.5,860.9158,2623.3,5,2008.6,1392.5308,9,1284.72,10,1028.3999,880.57465,1698.7,1,1698.7,0,1,2232.55,10,1687.9,1215.5995,2008.6,1,2008.6,0,1,1796.8334,9,1581.2,519.2971,0,0,0,0,3,2091.2778,9,1956.5,558.04535,4905.4,1,4905.4,0,2,1915.3625,8,1771.8,674.7773,2251.9,2,2251.9,1019.78937,2,1852.6118,17,1627.8,581.16956,2251.9,2,2251.9,1019.78937,5,2,1758.635,20,1216.3,1141.7842,1853.6499,2,1853.6499,219.13242
106331,4045,2788.693,44,2380.15,1237.752,2891.7273,11,2405.5,1406.9883,5,2739.65,10,2426.9,1156.8662,4195.95,2,4195.95,99.06573,0,3271.9124,8,3478.35,1432.3766,4475.05,2,4475.05,706.8946,2,1897.9625,8,1819.2,703.62854,1662.9,3,1660.1,241.2122,1,3245.3667,9,3366.5,1526.2538,2588.2,2,2588.2,2193.8694,1,2748.7444,9,2700.2,951.21405,2150.95,2,2150.95,359.98804,1,2348.3765,17,2123.9,927.6903,1858.12,5,1896.4,364.61948,2,2,2976.2112,18,2599.15,1275.7028,4335.5,4,4195.95,442.497
106408,6457,2887.209,45,2739.2,940.56244,2657.209,11,2787.1,1391.2893,4,2686.1667,9,2739.2,624.1112,1919.95,2,1919.95,2579.4548,1,2984.2334,9,3132.6,1241.0697,2887.2,3,2787.1,1289.0681,0,2673.5454,11,2661.2,653.33325,0,0,0,0,1,2625.257,7,2590.8,969.144,2664.725,4,2664.8,1271.1868,1,3456.111,9,3191.6,1074.6552,3034.45,2,3034.45,1732.4823,1,3025.7,20,2919.3,932.99,3034.45,2,3034.45,1732.4823,2,1,2835.2,18,2742.1,965.21704,2500.3,5,2787.1,1665.8082
