bblid,scanid,idemoExclude,idemoExcludeVoxelwise,idemoNoDataExclude,idemoRelMeanRMSMotion,idemoRelMeanRMSMotionExclude,idemoRelMaxRMSMotion,idemoRelMaxRMSMotionExclude,idemoNormCrossCorr,idemoNormCoverage,idemoCoregCrossCorr,idemoCoregCoverage,idemoVoxelwiseCoverageExclude,idemoMeanActivationExclude,idemoRpsMapCorrectionNotApplied
120997,5549,0,0,0,0.14222,0,2.01617,0,0.85982743,0.9909077375,0.83234483,0.9931312536,0,0,0
122911,5550,0,0,0,0.0678321,0,0.320635,0,0.85853314,0.9839051002,0.82603452,0.9848852151,0,0,0
127082,5551,0,0,0,0.0381908,0,0.258182,0,0.84943009,0.9978412523,0.82103057,0.9983881132,0,0,0
118702,5552,0,0,0,0.156279,0,1.34244,0,0.84816901,0.9966768047,0.82116751,0.9976817332,0,0,0
93083,5554,0,0,0,0.0283422,0,0.0978996,0,0.849281,0.9979050577,0.82147303,0.9986058143,0,0,0
119542,5556,0,0,0,0.0558534,0,0.506188,0,0.85712422,0.9933908291,0.83943771,0.9953505561,0,0,0
125181,5557,0,0,0,0.191676,0,1.21411,0,0.84797039,0.9965438769,0.81991441,0.9972379415,0,0,0
109581,5559,0,0,0,0.116267,0,1.39671,0,0.83197663,0.9991598963,0.80982335,0.9996480019,0,0,0
104004,5560,0,0,0,0.0783856,0,0.854061,0,0.85232874,0.9848462292,0.83047993,0.9884810411,0,0,0
115749,5561,0,0,0,0.0452318,0,0.143563,0,0.84303592,0.9859468715,0.80798596,0.9857738397,0,0,0
120730,5569,0,0,0,0.116612,0,1.53438,0,0.83467941,0.9955442597,0.81271709,0.9962591417,0,0,0
125554,5571,0,0,0,0.0742299,0,0.810678,0,0.85173344,0.9983889149,0.83198795,0.9986021967,0,0,0
125511,5572,0,0,0,0.0832605,0,0.651847,0,0.85015776,0.99598558,0.82530533,0.9963043059,0,0,0
105979,5588,0,0,0,0.0932533,0,0.38803,0,0.83838445,0.9959270918,0.81934049,0.9970841058,0,0,0
125184,5589,0,0,0,0.0212059,0,0.0560763,0,0.84178475,0.9820866477,0.80730288,0.9824931333,0,0,0
127035,5590,0,0,0,0.0781352,0,0.407006,0,0.8539715,0.9968256838,0.8253594,0.9969419869,0,0,0
107366,5591,0,0,0,0.0221397,0,0.179655,0,0.84187124,0.9984314518,0.81832921,0.998777651,0,0,0
126852,5592,0,1,0,0.188413,0,2.28736,0,0.81527708,0.9442341232,0.78702862,0.9443688714,1,0,0
122630,5594,0,0,0,0.0524957,0,0.213427,0,0.85284747,0.9954379174,0.83525439,0.9967974843,0,0,0
96591,5595,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
126293,5596,0,0,0,0.0543783,0,0.391732,0,0.8448224,0.9965864138,0.82664093,0.9970506955,0,0,0
99419,5597,0,0,0,0.0548513,0,0.758097,0,0.85621934,0.9911576418,0.82619006,0.9925650368,0,0,0
120364,5605,0,0,0,0.0757827,0,0.492819,0,0.83463144,0.9792526267,0.80733719,0.9800185104,0,0,0
126365,5606,1,1,0,0.729591,1,8.32045,1,0.85242898,0.9559264537,0.83360624,0.9542047231,0,0,0
121605,5608,0,0,0,0.0948511,0,0.598237,0,0.85119799,0.9950550853,0.81222816,0.9955851539,0,0,0
85715,5624,0,0,0,0.0537532,0,0.484048,0,0.83893751,0.9861755073,0.8163881,0.9861550217,0,0,0
114445,5625,0,0,0,0.0532325,0,0.304095,0,0.86302778,0.9921519419,0.83213248,0.9930187261,0,0,0
87699,5626,0,0,0,0.0282545,0,0.174192,0,0.84566024,0.9989631631,0.82329754,0.9989422795,0,0,0
118630,5630,0,0,0,0.0805,0,1.69102,0,0.84520077,0.9958367009,0.82061467,0.9967551366,0,0,0
121035,5631,0,0,0,0.0745407,0,0.584769,0,0.84794667,0.996219533,0.82176072,0.9971998484,0,0,0
122124,5632,0,0,0,0.0683167,0,0.711439,0,0.85176565,0.9952411843,0.82978732,0.9967604823,0,0,0
113223,5639,0,0,0,0.0458293,0,0.211768,0,0.85524608,0.992348675,0.82808312,0.994069101,0,0,0
122277,5641,0,0,0,0.0594868,0,0.275748,0,0.83812234,0.9966768047,0.81817068,0.9981781027,0,0,0
126389,5642,0,0,0,0.0738044,0,1.40783,0,0.8530343,0.9911363734,0.82597618,0.9922966,0,0,0
115492,5657,0,0,0,0.0988871,0,0.683436,0,0.84154068,0.9979901315,0.81610683,0.9983421676,0,0,0
127386,5658,0,0,0,0.0363361,0,0.159375,0,0.84865186,0.9959217747,0.82989766,0.9975504403,0,0,0
109549,5660,0,0,0,0.0772133,0,1.16485,0,0.87369151,0.9886479647,0.83483727,0.9910999109,0,0,0
126930,5673,0,0,0,0.137194,0,0.927873,0,0.85130752,0.9942096644,0.82542935,0.9936423399,0,0,0
84050,5674,0,0,0,0.0685371,0,0.560784,0,0.84986132,0.9903707091,0.81971437,0.9895430533,0,0,0
99274,5676,0,0,0,0.0390261,0,0.556113,0,0.8541719,0.9911629589,0.82130174,0.9916477878,0,0,0
126203,5677,0,0,0,0.472016,0,5.65873,0,0.85111509,0.991684036,0.83580088,0.9913776793,0,0,0
126503,5678,0,0,0,0.0615072,0,0.241356,0,0.83813957,0.9852237441,0.81983082,0.9834818929,0,0,0
116943,5679,0,0,0,0.0488552,0,0.533159,0,0.86165406,0.9962727041,0.83066366,0.9969780896,0,0,0
127350,5680,1,1,0,0.650868,1,6.93593,1,0.83182041,0.9975860309,0.80602763,0.9980570842,0,0,0
93330,5681,0,0,0,0.0399066,0,0.126378,0,0.83986332,0.9993459952,0.81672741,0.9996414395,0,0,0
127236,5682,0,0,0,0.0657716,0,0.491617,0,0.83252509,0.991684036,0.80749262,0.9930598334,0,0,0
125217,5683,0,0,0,0.0386782,0,0.2733,0,0.8451971,0.9940767366,0.82535939,0.996118983,0,0,0
126906,5686,0,0,0,0.0567965,0,0.335067,0,0.83725984,0.9972829555,0.80673115,0.9983858369,0,0,0
89377,5692,1,1,0,0.573252,1,9.95899,1,0.85217288,0.9959696287,0.8258717,0.9970554728,0,0,0
120562,5693,0,0,0,0.0602864,0,1.49912,0,0.85078055,0.9942575184,0.81993602,0.9957850352,0,0,0
82124,5712,0,0,0,0.0389384,0,0.409096,0,0.83681907,0.9986335021,0.81744811,0.9993804342,0,0,0
86972,5713,0,0,0,0.0926062,0,0.319398,0,0.85474802,0.9929867285,0.83711326,0.9947861958,0,0,0
119725,5716,0,0,0,0.0620614,0,0.990968,0,0.84829249,0.9840752478,0.82641841,0.9849350369,0,0,0
119848,5718,0,0,0,0.0283249,0,0.133147,0,0.84540312,0.9985909652,0.81861288,0.9986704036,0,0,0
91726,5719,0,0,0,0.111066,0,1.19259,0,0.84097115,0.9996969246,0.81644464,0.9998791244,0,0,0
106246,5720,1,1,0,0.194835,0,2.06959,0,0.85751565,0.9946509848,0.82317745,0.995486703,0,1,0
128601,5721,1,1,0,0.41148,0,3.67841,0,0.85268023,0.9955921137,0.82178138,0.9968995918,0,1,0
116591,5722,0,0,0,0.0626217,0,0.486284,0,0.8316572,0.9978678379,0.80480509,0.9984087825,0,0,0
104059,5723,0,0,0,0.161429,0,1.82541,0,0.82909782,0.9887755754,0.80767431,0.9900015357,0,0,0
125501,5724,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
118126,5730,0,0,0,0.026592,0,0.0737458,0,0.83558898,0.9978997406,0.8126592,0.9983251865,0,0,0
127959,5731,1,1,0,0.533209,1,2.46521,0,0.84609544,0.9971021737,0.82178045,0.9979154891,0,0,0
116086,5744,0,0,0,0.32317,0,4.17606,0,0.85851048,0.9820175253,0.83438194,0.9815742651,0,0,0
105054,5745,0,0,0,0.0596986,0,1.09653,0,0.85248132,0.9983676465,0.82796265,0.9986549029,0,0,0
96213,5748,0,0,0,0.0515103,0,0.23593,0,0.85258994,0.9926411162,0.82198029,0.9920971217,0,0,0
118606,5749,0,0,0,0.0557271,0,0.634363,0,0.84144775,0.997070271,0.82146364,0.9981843637,0,0,0
105365,5750,0,0,0,0.068895,0,0.390988,0,0.83591989,0.9761367987,0.80895613,0.9760763362,0,0,0
94697,5751,0,0,0,0.0443565,0,0.293422,0,0.84106545,0.9988249182,0.81286657,0.9991100189,0,0,0
120976,5753,0,0,0,0.0340131,0,0.127224,0,0.84058307,0.9960919223,0.82114753,0.9971180787,0,0,0
121000,5755,0,0,0,0.0574351,0,0.296831,0,0.84238459,0.9963684121,0.81407375,0.9977976405,0,0,0
112789,5756,0,0,0,0.0387163,0,0.51283,0,0.84166174,0.998346378,0.81942438,0.9988964455,0,0,0
89320,5758,0,0,0,0.0419162,0,0.100064,0,0.84354665,0.9983835978,0.81564802,0.9988880003,0,0,0
126516,5759,0,0,0,0.0311338,0,0.127039,0,0.84256184,0.9964322175,0.81608946,0.9973799916,0,0,0
99637,5761,0,0,0,0.192052,0,1.39549,0,0.86720094,0.9935662938,0.83656416,0.9947436637,0,0,0
92886,5762,0,0,0,0.0488398,0,0.451605,0,0.82393199,0.9987345273,0.80164994,0.9991388403,0,0,0
101158,5763,0,0,0,0.0469899,0,0.15257,0,0.83787026,0.997118125,0.81670129,0.9981192485,0,0,0
126425,5764,0,0,0,0.0598684,0,0.399856,0,0.84474048,0.9989259433,0.81956272,0.9988549472,0,0,0
126672,5788,0,0,0,0.0396741,0,0.145141,0,0.84221005,0.9977455443,0.80988324,0.9984868424,0,0,0
104969,5789,0,0,0,0.0364387,0,0.0892414,0,0.84328772,0.9966980731,0.82352677,0.9975978527,0,0,0
111272,5791,0,0,0,0.0497546,0,0.222495,0,0.85658066,0.9928006296,0.83921329,0.9951248588,0,0,0
122861,5793,1,1,0,0.438709,0,4.64037,0,0.82760388,0.9295961122,0.79922415,0.921571507,1,1,0
104590,5794,0,0,0,0.0383511,0,0.433678,0,0.83779603,0.9907110043,0.82210063,0.9924784446,0,0,0
104156,5795,0,0,0,0.0709288,0,0.625733,0,0.85116954,0.995273087,0.82435119,0.9957868852,0,0,0
108141,5796,0,0,0,0.147598,0,3.66226,0,0.84733934,0.9950657196,0.82028495,0.9970178387,0,0,0
83013,5797,0,0,0,0.0662457,0,0.364894,0,0.83247941,0.9968522694,0.80387001,0.9970637154,0,0,0
112083,5799,0,0,0,0.0701036,0,0.914083,0,0.86307663,0.9926996045,0.83322968,0.9949539139,0,0,0
114713,5800,0,0,0,0.0458736,0,0.328658,0,0.85242006,0.9972297844,0.82094303,0.9975372269,0,0,0
125187,5801,0,0,0,0.0439835,0,0.279093,0,0.84851375,0.9829214344,0.81751373,0.9849959021,0,0,0
100616,5802,1,1,0,0.432308,0,7.20198,1,0.86415637,0.9961078736,0.8368848,0.9973450561,0,1,0
98422,5803,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
125504,5806,0,0,0,0.0973495,0,1.06923,0,0.84420384,0.9987504786,0.82448363,0.9989118813,0,0,0
84508,5809,0,0,0,0.0751807,0,0.576317,0,0.84633281,0.9962727041,0.82611853,0.9971606806,0,0,0
93811,5811,0,0,0,0.0538911,0,0.439388,0,0.84025429,0.9938534179,0.81772798,0.9949649015,0,0,0
127011,5812,0,1,0,0.0461571,0,0.42494,0,0.84635057,0.9828363606,0.81535415,0.9832496696,1,0,0
108321,5835,0,0,0,0.0979584,0,0.585981,0,0.85502289,0.9976657876,0.82595317,0.9978763797,0,0,0
125521,5836,0,0,0,0.0413963,0,0.242261,0,0.8566391,0.9887489898,0.82840737,0.9906175031,0,0,0
84732,5837,1,1,0,0.290715,0,6.40201,1,0.86301008,0.9945127399,0.83049558,0.9960182672,0,0,0
107672,5841,0,0,0,0.0543166,0,0.277693,0,0.84918072,0.9905142712,0.82272806,0.992256433,0,0,0
84103,5842,0,0,0,0.0425247,0,0.149797,0,0.84591885,0.9957569442,0.81744099,0.9971775324,0,0,0
127488,5844,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
127527,5845,0,0,0,0.280755,0,5.31315,0,0.85422798,0.9962620699,0.83085466,0.9977445117,0,0,0
125226,5846,0,0,0,0.0872518,0,0.778206,0,0.85620287,0.9966714876,0.82844235,0.9974339472,0,0,0
103079,5847,0,0,0,0.0370159,0,0.2378,0,0.8455298,0.9983144754,0.82625708,0.9980007269,0,0,0
129272,5848,0,0,0,0.207931,0,2.03864,0,0.83466046,0.9984686716,0.80193042,0.9988288408,0,0,0
128208,5849,0,0,0,0.0828739,0,1.06987,0,0.84219648,0.9973786635,0.81593699,0.9986297421,0,0,0
113744,5850,1,1,0,0.641179,1,3.13318,0,0.84941677,0.9973254924,0.82864158,0.9979082673,0,1,0
83454,5853,0,1,0,0.036032,0,0.148016,0,0.84757533,0.9953741121,0.82199199,0.996473632,1,0,0
129741,5855,0,0,0,0.0422532,0,0.247573,0,0.8551098,0.9769449998,0.82215623,0.9809218613,0,0,0
110214,5871,0,0,0,0.0569216,0,0.271033,0,0.8523983,0.9980326684,0.82781097,0.9987691723,0,0,0
90577,5872,0,0,0,0.357788,0,4.86766,0,0.85904526,0.9790718449,0.8341707,0.9781757808,0,0,0
130034,5873,0,0,0,0.0517266,0,0.573151,0,0.84428147,0.9951082565,0.82000728,0.995024424,0,0,0
131251,5874,1,1,0,0.453183,0,7.14926,1,0.85977051,0.9933536093,0.84322164,0.9945876616,0,0,0
127179,5876,0,0,0,0.0304788,0,0.135444,0,0.84011262,0.9896901187,0.81722761,0.9931402088,0,0,0
122879,5878,0,0,0,0.251004,0,1.7017,0,0.856332,0.9938055639,0.83220364,0.9957287913,0,0,0
126741,5882,0,0,0,0.0603578,0,0.303801,0,0.84108757,0.996315241,0.8152627,0.9976507443,0,0,0
124926,5883,0,0,0,0.0588328,0,0.426747,0,0.84039268,0.9949806458,0.81738391,0.9963862445,0,0,0
93771,5884,0,0,0,0.10633,0,0.913077,0,0.85546873,0.9977136416,0.83775576,0.9987627594,0,0,0
122579,5886,0,1,0,0.299866,0,2.25068,0,0.83461127,0.9638489515,0.81049843,0.9633616242,1,0,0
99538,5887,0,0,0,0.0345712,0,0.141687,0,0.84079645,0.9974424689,0.81165805,0.9983864977,0,0,0
90066,5892,0,0,0,0.192078,0,1.86618,0,0.86493391,0.9928325323,0.84265353,0.9943842123,0,0,0
81231,5901,0,0,0,0.444024,0,4.17585,0,0.84875953,0.998580331,0.82581034,0.9990389318,0,0,0
107091,5902,0,0,0,0.0678374,0,0.254615,0,0.84628722,0.9968841721,0.81732816,0.9973921699,0,0,0
86769,5904,0,0,0,0.0551779,0,0.423812,0,0.84840529,0.9956452848,0.82121493,0.9965508644,0,0,0
106919,5907,1,1,0,0.556119,1,8.11229,1,0.85270115,0.9946456677,0.82240623,0.9955718557,0,1,0
127611,5908,0,0,0,0.285782,0,2.46241,0,0.85394946,0.9977455443,0.82424966,0.9979535201,0,0,0
120055,5909,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
129886,5910,0,0,0,0.0540477,0,0.16745,0,0.84475798,0.9979369604,0.82156333,0.9986045976,0,0,0
127453,5911,0,0,0,0.265632,0,2.07552,0,0.86388,0.9922955039,0.83080327,0.9934735159,0,0,0
120514,5912,0,0,0,0.0397735,0,0.116427,0,0.85129196,0.9926623847,0.8212922,0.9929902553,0,0,0
128475,5913,0,0,0,0.0711067,0,0.479952,0,0.84422726,0.9991226765,0.81751049,0.9996475282,0,0,0
116961,5914,0,0,0,0.0486592,0,0.141714,0,0.83825579,0.9953900634,0.80509317,0.9961319094,0,0,0
92089,5916,0,0,0,0.0346318,0,0.116816,0,0.83733078,0.9975222256,0.81210812,0.9972619946,0,0,0
114069,5918,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
128079,5919,0,0,0,0.128751,0,1.33672,0,0.83105654,0.9949540602,0.81115891,0.9966665714,0,0,0
90116,5920,0,0,0,0.0333171,0,0.195645,0,0.84812004,0.9916468162,0.82005163,0.9915662887,0,0,0
99838,5925,0,0,0,0.132639,0,2.74858,0,0.86801838,0.9981602791,0.83714472,0.9983386348,0,0,0
127353,5926,0,0,0,0.07223,0,0.53991,0,0.8427268,0.9933801949,0.81497193,0.9941646386,0,0,0
89104,5927,0,0,0,0.165829,0,1.2989,0,0.85378846,0.9943638607,0.81576142,0.9938309466,0,0,0
105115,5940,0,0,0,0.0467035,0,0.620021,0,0.86138379,0.9938800035,0.82739147,0.9941630652,0,0,0
124947,5941,0,0,0,0.0522003,0,0.443576,0,0.84236282,0.9961876303,0.81770105,0.9973735594,0,0,0
112007,5945,0,0,0,0.121417,0,0.774211,0,0.84331632,0.9889563572,0.82685176,0.9909377282,0,0,0
95891,5946,0,0,0,0.344913,0,1.93389,0,0.85289574,0.9756635757,0.82100825,0.9771717721,0,0,0
127641,5947,0,0,0,0.126294,0,1.38725,0,0.83778227,0.9975009571,0.81378574,0.9984479446,0,0,0
107867,5948,0,0,0,0.132102,0,1.24487,0,0.862553,0.9913756434,0.83884935,0.9915905215,0,0,0
127731,5949,0,0,0,0.188171,0,3.52485,0,0.85128309,0.9986335021,0.83261498,0.9991220229,0,0,0
86076,5950,0,0,0,0.0443444,0,0.284904,0,0.83966773,0.9830596793,0.80493752,0.9825139466,0,0,0
126960,5954,0,0,0,0.0568051,0,0.356163,0,0.85310902,0.997777447,0.81872488,0.9982349343,0,0,0
128307,5955,1,1,0,0.743471,1,3.99518,0,0.84888791,0.9949062062,0.82997272,0.9968549148,0,1,0
125556,5956,0,0,0,0.0771139,0,0.47236,0,0.85470865,0.9957303586,0.82213966,0.9967727772,0,0,0
130178,5957,0,0,0,0.0771364,0,0.646043,0,0.8631724,0.9976764218,0.82999486,0.9984353621,0,0,0
111201,5977,0,0,0,0.0393875,0,0.14931,0,0.83272711,0.9937789783,0.80996288,0.9945490553,0,0,0
129525,5978,0,0,0,0.347803,0,4.47801,0,0.85486621,0.9915138883,0.83708071,0.9945190655,0,0,0
87381,5979,0,0,0,0.080901,0,0.822472,0,0.84844387,0.9940448339,0.82606455,0.9953582581,0,0,0
126176,5980,0,0,0,0.0867062,0,0.954881,0,0.83057766,0.9979582288,0.80875255,0.9987200649,0,0,0
107753,5981,0,0,0,0.0333478,0,0.168846,0,0.84558181,0.9968469523,0.82335522,0.9975073044,0,0,0
130088,5982,0,0,0,0.135832,0,1.14844,0,0.86479995,0.9909874942,0.83538683,0.9919571441,0,0,0
130332,5983,0,0,0,0.0482337,0,0.422584,0,0.83999887,0.9969426603,0.81972925,0.9975436866,0,0,0
130859,5984,0,0,0,0.13494,0,0.832979,0,0.84840876,0.9979741802,0.82029504,0.9978745818,0,0,0
130858,5985,0,0,0,0.085713,0,2.73372,0,0.84842016,0.9959643116,0.82205183,0.9951847509,0,0,0
127725,5986,0,0,0,0.275741,0,2.93803,0,0.85762365,0.9812305926,0.82950061,0.9823695164,0,0,0
122528,5987,0,0,0,0.0562431,0,0.450046,0,0.83196945,0.9792845294,0.80319688,0.9808777355,0,0,0
130067,5989,0,0,0,0.184743,0,4.77488,0,0.84509904,0.9977242759,0.81796338,0.9980083443,0,0,0
130615,5990,1,1,0,0.464778,0,7.49216,1,0.86067634,0.9931143392,0.83524398,0.9937862999,0,0,0
106667,5992,0,0,0,0.413761,0,2.41785,0,0.85722652,0.9970915395,0.83660284,0.9980194762,0,0,0
102159,5997,0,0,0,0.0493214,0,0.188855,0,0.84013834,0.9939278575,0.80977056,0.9951573424,0,0,0
111706,5999,0,0,0,0.0334562,0,0.146884,0,0.8365483,0.9974531031,0.81377711,0.9981617193,0,0,0
121042,6000,0,0,0,0.033754,0,0.234992,0,0.84644835,0.9985431112,0.82014409,0.9989750445,0,0,0
96083,6002,0,0,0,0.185639,0,1.84936,0,0.83809208,0.9980326684,0.804697,0.9974995024,0,0,0
125505,6017,0,0,0,0.0670494,0,0.362929,0,0.84743927,0.9848143265,0.82113951,0.9847121541,0,0,0
127668,6018,0,0,0,0.159368,0,3.17885,0,0.85239684,0.997591348,0.83021793,0.9985684945,0,0,0
88149,6019,0,0,0,0.256758,0,2.46895,0,0.86317669,0.9933748778,0.841055,0.9936205603,0,0,0
129839,6022,0,0,0,0.257192,0,1.77531,0,0.84923169,0.9983729636,0.82485887,0.999117426,0,0,0
130861,6024,0,0,0,0.0895362,0,0.577648,0,0.85225063,0.9969426603,0.82731226,0.9974779859,0,0,0
131622,6025,0,0,0,0.0597884,0,0.828136,0,0.84651937,0.9983251096,0.81126813,0.9987899638,0,0,0
127542,6026,0,0,0,0.305718,0,1.34843,0,0.84589168,0.9982613042,0.82278174,0.998874887,0,0,0
110689,6027,0,0,0,0.20906,0,1.72309,0,0.83424194,0.9915670595,0.79883165,0.9920299403,0,0,0
109647,6028,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,1
127854,6029,0,0,0,0.152782,0,1.11935,0,0.85556087,0.9973148582,0.83021143,0.9969958844,0,0,0
129816,6032,0,0,0,0.0382267,0,0.193342,0,0.84749322,0.9891052363,0.81553072,0.988951552,0,0,0
128979,6033,1,1,0,1.21365,1,13.1749,1,0.87864282,0.9992609214,0.84891801,0.9998179013,0,0,0
92037,6035,0,0,0,0.048427,0,0.302844,0,0.84889295,0.9929388745,0.8216715,0.9949931281,0,0,0
130639,6036,1,1,0,0.786762,1,14.2969,1,0.86916985,0.9822514782,0.83922163,0.9867947011,1,0,0
90367,6040,0,0,0,0.0283674,0,0.103255,0,0.83530668,0.9937098558,0.80352143,0.9937746274,0,0,0
131010,6041,0,0,0,0.0659161,0,1.20779,0,0.84907181,0.9967033902,0.81988919,0.9962185903,0,0,0
99091,6043,0,0,0,0.0676669,0,0.556023,0,0.84499039,0.9929867285,0.81762039,0.9939254141,0,0,0
130618,6065,0,0,0,0.23647,0,1.22981,0,0.85882083,0.9938746863,0.83610473,0.9959430295,0,0,0
131702,6066,0,0,0,0.237669,0,4.09181,0,0.8604686,0.9962514357,0.83641605,0.9965373809,0,0,0
130845,6067,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
130411,6068,0,0,0,0.0729416,0,0.464183,0,0.85035113,0.9980220342,0.82096392,0.9984464285,0,0,0
108661,6069,0,0,0,0.0969562,0,0.796447,0,0.85736555,0.994943426,0.83622273,0.9958300218,0,0,0
130211,6070,0,0,0,0.0380052,0,0.171015,0,0.85799873,0.9916734017,0.82588282,0.9927863815,0,0,0
129591,6072,0,0,0,0.175254,0,2.47542,0,0.85802659,0.9982400358,0.8366305,0.9987266414,0,0,0
125133,6073,0,0,0,0.0257811,0,0.0846836,0,0.84732594,0.9932472671,0.82200359,0.994111581,0,0,0
131867,6075,0,0,0,0.230893,0,3.3244,0,0.84867037,0.9962461186,0.8180354,0.9970893873,0,0,0
111001,6076,1,1,0,0.812879,1,9.21743,1,0.86486759,0.9911044707,0.83903744,0.9931755602,0,1,0
130687,6083,0,0,0,0.0346327,0,0.203389,0,0.84287619,0.9968203667,0.81244455,0.9967936284,0,0,0
99244,6085,0,0,0,0.354304,0,2.71265,0,0.85383402,0.9932472671,0.82931005,0.9921909748,0,0,0
96574,6086,1,1,0,0.992566,1,16.5679,1,0.86763072,0.9917212557,0.84360945,0.9931592923,0,1,0
95435,6101,0,0,0,0.451964,0,5.29544,0,0.8618467,0.9957356757,0.84068483,0.9977103385,0,0,0
127977,6102,1,1,0,0.737176,1,3.39738,0,0.84767661,0.9824588456,0.80530319,0.9833350927,0,0,0
131172,6103,1,1,0,0.911992,1,8.86241,1,0.8612799,0.9918807691,0.83467911,0.9913837647,0,0,0
118321,6112,0,0,0,0.112185,0,1.05971,0,0.85124814,0.9935928794,0.81701609,0.9946683308,0,0,0
118978,6114,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
95957,6115,1,1,0,0.308714,0,6.11435,1,0.86966696,0.995512357,0.83945256,0.9965991865,0,0,0
131635,6116,0,0,0,0.14415,0,1.38286,0,0.84691776,0.9878663491,0.82116205,0.9888716947,0,0,0
127884,6118,0,0,0,0.348318,0,1.98036,0,0.84832321,0.9991067251,0.82094921,0.9994546779,0,0,0
130693,6119,0,0,0,0.304206,0,4.15428,0,0.85355183,0.99749564,0.82146572,0.9980346981,0,0,0
127029,6120,0,0,0,0.0543536,0,0.307432,0,0.84571091,0.9981230593,0.81615782,0.9984537234,0,0,0
130759,6121,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,1
126347,6122,1,1,0,2.15931,1,29.5784,1,0.87622027,0.9647422264,0.8530431,0.9708323128,0,1,0
129215,6123,0,0,0,0.254875,0,1.50743,0,0.86585857,0.9954591859,0.84194868,0.9965818234,0,0,0
125235,6126,0,0,0,0.168479,0,1.98655,0,0.84384451,0.9998670722,0.81811032,0.9998384368,0,0,0
121050,6127,0,0,0,0.0725727,0,1.52037,0,0.83601527,0.9929069718,0.81021875,0.9948362062,0,0,0
131729,6129,0,0,0,0.0299597,0,0.182948,0,0.85102478,0.9968469523,0.82675516,0.9972184087,0,0,0
130405,6140,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
128517,6141,0,0,0,0.349642,0,2.22674,0,0.85771366,0.9958260667,0.83029898,0.9964553908,0,0,0
88541,6142,0,0,0,0.0490346,0,0.221076,0,0.84554744,0.9980698882,0.8281267,0.9982569983,0,0,0
102601,6148,0,0,0,0.0390914,0,0.282509,0,0.84501234,0.9879195202,0.81710487,0.9901621889,0,0,0
129600,6149,0,0,0,0.0429,0,0.24973,0,0.84450697,0.9908598835,0.81309271,0.9921193766,0,0,0
95378,6150,0,0,0,0.0831809,0,0.676567,0,0.8506159,0.9954538688,0.82611554,0.9971197744,0,0,0
130121,6151,0,0,0,0.198982,0,4.31683,0,0.84808699,0.9951295249,0.82413743,0.9965879641,0,0,0
100895,6152,0,0,0,0.395304,0,4.32899,0,0.8568611,0.9977508614,0.82340322,0.997701895,0,0,0
91933,6153,0,0,0,0.114778,0,0.558338,0,0.85608672,0.9792792123,0.82886904,0.9810525132,0,0,0
130480,6154,0,0,0,0.231843,0,2.93999,0,0.85471014,0.9937311243,0.82471337,0.9950228334,0,0,0
130881,6155,0,0,0,0.0275073,0,0.159657,0,0.85238602,0.9923858948,0.82005227,0.993375651,0,0,0
95044,6157,0,0,0,0.0772955,0,1.01653,0,0.84545524,0.988616062,0.82369956,0.9911064332,0,0,0
110295,6158,0,0,0,0.0876686,0,0.400684,0,0.85010347,0.9963684121,0.81942939,0.9965540525,0,0,0
98879,6159,0,0,0,0.0475583,0,0.25179,0,0.85098262,0.9779499341,0.8241694,0.9810318257,0,0,0
128154,6172,0,0,0,0.272398,0,3.51594,0,0.84937719,0.998957846,0.82282754,0.9994249248,0,0,0
131220,6173,1,1,0,0.0613847,0,0.297764,0,0.83497775,0.998298524,0.80436177,0.9988429532,0,1,0
131819,6182,0,0,0,0.0281282,0,0.17742,0,0.84805339,0.9966608533,0.82377988,0.9973987246,0,0,0
110586,6183,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,1
81992,6184,0,0,0,0.0667169,0,0.303121,0,0.85188943,0.9937949297,0.83096055,0.994695712,0,0,0
87842,6185,0,0,0,0.0369536,0,0.168565,0,0.83447934,0.982570505,0.80353592,0.984328945,0,0,0
132097,6186,0,0,0,0.11125,0,0.728479,0,0.84580944,0.9953634779,0.82106344,0.996379009,0,0,0
112391,6188,0,0,0,0.0424613,0,0.225048,0,0.84478255,0.9969426603,0.82344176,0.9978465448,0,0,0
129926,6189,0,0,0,0.11098,0,0.749228,0,0.86218121,0.9957144073,0.83743963,0.9967667196,0,0,0
131082,6190,0,0,0,0.0993347,0,0.419488,0,0.84739882,0.983421243,0.82335401,0.9851845046,0,0,0
99920,6191,0,0,0,0.0643926,0,1.05665,0,0.84106792,0.9714843252,0.81324074,0.9787292068,0,0,0
120292,6192,0,0,0,0.0346182,0,0.263345,0,0.84167074,0.9998404867,0.81552279,0.9997934906,0,0,0
